年,未使用1,税区分,未使用2,都道府県,市区町村,業種(サンプル),未使用,カウント
2021-01-01,0,1,不明,北海道,鶴居村,業種I,0,10
2021-01-01,0,2,不明,北海道,鶴居村,業種D,0,83
2021-01-01,0,0,不明,北海道,白糠町,業種J,0,137
2021-01-01,0,1,不明,北海道,白糠町,業種G,0,16
2021-01-01,0,2,不明,北海道,白糠町,業種H,0,73
2021-01-01,0,0,不明,北海道,別海町,業種C,0,178
2021-01-01,0,1,不明,北海道,別海町,業種D,0,12
2021-01-01,0,2,不明,北海道,別海町,業種J,0,78
2021-01-01,0,0,不明,北海道,中標津町,業種C,0,150
2021-01-01,0,1,不明,北海道,中標津町,業種J,0,12
2021-01-01,0,2,不明,北海道,中標津町,業種H,0,56
2021-01-01,0,0,不明,北海道,標津町,業種G,0,152
2021-01-01,0,1,不明,北海道,標津町,業種B,0,9
2021-01-01,0,2,不明,北海道,標津町,業種G,0,63
2021-01-01,0,0,不明,北海道,羅臼町,業種C,0,121
2021-01-01,0,1,不明,北海道,羅臼町,業種H,0,8
2021-01-01,0,2,不明,北海道,羅臼町,業種A,0,43
2021-01-01,0,0,不明,青森県,青森市,業種E,0,124
2021-01-01,0,1,不明,青森県,青森市,業種H,0,11
2021-01-01,0,2,不明,青森県,青森市,業種J,0,57
2021-01-01,0,0,不明,青森県,弘前市,業種F,0,118
2021-01-01,0,1,不明,青森県,弘前市,業種J,0,6
2021-01-01,0,2,不明,青森県,弘前市,業種H,0,52
2021-01-01,0,0,不明,青森県,八戸市,業種J,0,136
2021-01-01,0,1,不明,青森県,八戸市,業種J,0,10
2021-01-01,0,2,不明,青森県,八戸市,業種A,0,66
2021-01-01,0,0,不明,青森県,黒石市,業種A,0,92
2021-01-01,0,1,不明,青森県,黒石市,業種F,0,5
2021-01-01,0,2,不明,青森県,黒石市,業種B,0,41
2021-01-01,0,0,不明,青森県,五所川原市,業種A,0,100
2021-01-01,0,1,不明,青森県,五所川原市,業種E,0,7
2021-01-01,0,2,不明,青森県,五所川原市,業種J,0,43
2021-01-01,0,0,不明,青森県,十和田市,業種J,0,118
2021-01-01,0,1,不明,青森県,十和田市,業種D,0,8
2021-01-01,0,2,不明,青森県,十和田市,業種C,0,51
2021-01-01,0,0,不明,青森県,三沢市,業種A,0,124
2021-01-01,0,1,不明,青森県,三沢市,業種C,0,9
2021-01-01,0,2,不明,青森県,三沢市,業種B,0,48
2021-01-01,0,0,不明,青森県,むつ市,業種G,0,104
2021-01-01,0,1,不明,青森県,むつ市,業種E,0,7
2021-01-01,0,2,不明,青森県,むつ市,業種I,0,39
2021-01-01,0,0,不明,青森県,つがる市,業種E,0,94
2021-01-01,0,1,不明,青森県,つがる市,業種D,0,4
2021-01-01,0,2,不明,青森県,つがる市,業種D,0,47
2021-01-01,0,0,不明,青森県,平川市,業種I,0,85
2021-01-01,0,1,不明,青森県,平川市,業種B,0,8
2021-01-01,0,2,不明,青森県,平川市,業種A,0,36
2021-01-01,0,0,不明,青森県,平内町,業種I,0,84
2021-01-01,0,1,不明,青森県,平内町,業種A,0,3
2021-01-01,0,2,不明,青森県,平内町,業種A,0,31
2021-01-01,0,0,不明,青森県,今別町,業種F,0,172
2021-01-01,0,1,不明,青森県,今別町,業種F,0,4
2021-01-01,0,2,不明,青森県,今別町,業種F,0,133
2021-01-01,0,0,不明,青森県,蓬田村,業種E,0,101
2021-01-01,0,1,不明,青森県,蓬田村,業種H,0,1
2021-01-01,0,2,不明,青森県,蓬田村,業種B,0,54
2021-01-01,0,0,不明,青森県,外ヶ浜町,業種J,0,116
2021-01-01,0,1,不明,青森県,外ヶ浜町,業種H,0,4
2021-01-01,0,2,不明,青森県,外ヶ浜町,業種E,0,73
2021-01-01,0,0,不明,青森県,鰺ヶ沢町,業種F,0,89
2021-01-01,0,1,不明,青森県,鰺ヶ沢町,業種B,0,3
2021-01-01,0,2,不明,青森県,鰺ヶ沢町,業種I,0,46
2021-01-01,0,0,不明,青森県,深浦町,業種E,0,90
2021-01-01,0,1,不明,青森県,深浦町,業種C,0,3
2021-01-01,0,2,不明,青森県,深浦町,業種F,0,53
2021-01-01,0,0,不明,青森県,西目屋村,業種B,0,113
2021-01-01,0,1,不明,青森県,西目屋村,業種A,0,2
2021-01-01,0,2,不明,青森県,西目屋村,業種A,0,80
2021-01-01,0,0,不明,青森県,藤崎町,業種C,0,80
2021-01-01,0,1,不明,青森県,藤崎町,業種H,0,4
2021-01-01,0,2,不明,青森県,藤崎町,業種C,0,32
2021-01-01,0,0,不明,青森県,大鰐町,業種J,0,71
2021-01-01,0,1,不明,青森県,大鰐町,業種I,0,2
2021-01-01,0,2,不明,青森県,大鰐町,業種F,0,34
2021-01-01,0,0,不明,青森県,田舎館村,業種E,0,79
2021-01-01,0,1,不明,青森県,田舎館村,業種G,0,3
2021-01-01,0,2,不明,青森県,田舎館村,業種F,0,34
2021-01-01,0,0,不明,青森県,板柳町,業種E,0,73
2021-01-01,0,1,不明,青森県,板柳町,業種B,0,3
2021-01-01,0,2,不明,青森県,板柳町,業種A,0,28
2021-01-01,0,0,不明,青森県,鶴田町,業種J,0,77
2021-01-01,0,1,不明,青森県,鶴田町,業種B,0,2
2021-01-01,0,2,不明,青森県,鶴田町,業種F,0,30
2021-01-01,0,0,不明,青森県,中泊町,業種C,0,89
2021-01-01,0,1,不明,青森県,中泊町,業種G,0,3
2021-01-01,0,2,不明,青森県,中泊町,業種B,0,43
2021-01-01,0,0,不明,青森県,野辺地町,業種I,0,105
2021-01-01,0,1,不明,青森県,野辺地町,業種B,0,8
2021-01-01,0,2,不明,青森県,野辺地町,業種A,0,45
2021-01-01,0,0,不明,青森県,七戸町,業種F,0,163
2021-01-01,0,1,不明,青森県,七戸町,業種E,0,5
2021-01-01,0,2,不明,青森県,七戸町,業種D,0,112
2021-01-01,0,0,不明,青森県,六戸町,業種G,0,129
2021-01-01,0,1,不明,青森県,六戸町,業種A,0,4
2021-01-01,0,2,不明,青森県,六戸町,業種I,0,73
2021-01-01,0,0,不明,青森県,横浜町,業種E,0,149
2021-01-01,0,1,不明,青森県,横浜町,業種I,0,13
2021-01-01,0,2,不明,青森県,横浜町,業種F,0,87
2021-01-01,0,0,不明,青森県,東北町,業種I,0,107
2021-01-01,0,1,不明,青森県,東北町,業種C,0,4
2021-01-01,0,2,不明,青森県,東北町,業種J,0,55
2021-01-01,0,0,不明,青森県,六ヶ所村,業種E,0,742
2021-01-01,0,1,不明,青森県,六ヶ所村,業種H,0,39
2021-01-01,0,2,不明,青森県,六ヶ所村,業種I,0,622
2021-01-01,0,0,不明,青森県,おいらせ町,業種H,0,107
2021-01-01,0,1,不明,青森県,おいらせ町,業種J,0,5
2021-01-01,0,2,不明,青森県,おいらせ町,業種A,0,47
2021-01-01,0,0,不明,青森県,大間町,業種I,0,144
2021-01-01,0,1,不明,青森県,大間町,業種G,0,28
2021-01-01,0,2,不明,青森県,大間町,業種A,0,52
2021-01-01,0,0,不明,青森県,東通村,業種E,0,350
2021-01-01,0,1,不明,青森県,東通村,業種F,0,17
2021-01-01,0,2,不明,青森県,東通村,業種A,0,285
2021-01-01,0,0,不明,青森県,風間浦村,業種C,0,60
2021-01-01,0,1,不明,青森県,風間浦村,業種E,0,2
2021-01-01,0,2,不明,青森県,風間浦村,業種A,0,25
2021-01-01,0,0,不明,青森県,佐井村,業種C,0,93
2021-01-01,0,1,不明,青森県,佐井村,業種C,0,1
2021-01-01,0,2,不明,青森県,佐井村,業種F,0,54
2021-01-01,0,0,不明,青森県,三戸町,業種D,0,93
2021-01-01,0,1,不明,青森県,三戸町,業種C,0,5
2021-01-01,0,2,不明,青森県,三戸町,業種J,0,44
2021-01-01,0,0,不明,青森県,五戸町,業種I,0,87
2021-01-01,0,1,不明,青森県,五戸町,業種F,0,4
2021-01-01,0,2,不明,青森県,五戸町,業種G,0,40
2021-01-01,0,0,不明,青森県,田子町,業種E,0,93
2021-01-01,0,1,不明,青森県,田子町,業種D,0,6
2021-01-01,0,2,不明,青森県,田子町,業種D,0,45
2021-01-01,0,0,不明,青森県,南部町,業種C,0,97
2021-01-01,0,1,不明,青森県,南部町,業種H,0,3
2021-01-01,0,2,不明,青森県,南部町,業種F,0,52
2021-01-01,0,0,不明,青森県,階上町,業種G,0,87
2021-01-01,0,1,不明,青森県,階上町,業種F,0,3
2021-01-01,0,2,不明,青森県,階上町,業種I,0,36
2021-01-01,0,0,不明,青森県,新郷村,業種B,0,110
2021-01-01,0,1,不明,青森県,新郷村,業種H,0,3
2021-01-01,0,2,不明,青森県,新郷村,業種A,0,76
2021-01-01,0,0,不明,岩手県,盛岡市,業種I,0,147
2021-01-01,0,1,不明,岩手県,盛岡市,業種C,0,13
2021-01-01,0,2,不明,岩手県,盛岡市,業種I,0,59
2021-01-01,0,0,不明,岩手県,宮古市,業種C,0,117
2021-01-01,0,1,不明,岩手県,宮古市,業種G,0,11
2021-01-01,0,2,不明,岩手県,宮古市,業種I,0,56
2021-01-01,0,0,不明,岩手県,大船渡市,業種G,0,120
2021-01-01,0,1,不明,岩手県,大船渡市,業種J,0,9
2021-01-01,0,2,不明,岩手県,大船渡市,業種G,0,56
2021-01-01,0,0,不明,岩手県,花巻市,業種H,0,120
2021-01-01,0,1,不明,岩手県,花巻市,業種E,0,7
2021-01-01,0,2,不明,岩手県,花巻市,業種A,0,60
2021-01-01,0,0,不明,岩手県,北上市,業種H,0,155
2021-01-01,0,1,不明,岩手県,北上市,業種F,0,12
2021-01-01,0,2,不明,岩手県,北上市,業種I,0,80
2021-01-01,0,0,不明,岩手県,久慈市,業種J,0,124
2021-01-01,0,1,不明,岩手県,久慈市,業種F,0,13
2021-01-01,0,2,不明,岩手県,久慈市,業種B,0,57
2021-01-01,0,0,不明,岩手県,遠野市,業種G,0,112
2021-01-01,0,1,不明,岩手県,遠野市,業種E,0,12
2021-01-01,0,2,不明,岩手県,遠野市,業種C,0,54
2021-01-01,0,0,不明,岩手県,一関市,業種H,0,112
2021-01-01,0,1,不明,岩手県,一関市,業種I,0,7
2021-01-01,0,2,不明,岩手県,一関市,業種F,0,56
2021-01-01,0,0,不明,岩手県,陸前高田市,業種E,0,96
2021-01-01,0,1,不明,岩手県,陸前高田市,業種F,0,6
2021-01-01,0,2,不明,岩手県,陸前高田市,業種H,0,44
2021-01-01,0,0,不明,岩手県,釜石市,業種J,0,143
2021-01-01,0,1,不明,岩手県,釜石市,業種D,0,22
2021-01-01,0,2,不明,岩手県,釜石市,業種J,0,68
2021-01-01,0,0,不明,岩手県,二戸市,業種C,0,124
2021-01-01,0,1,不明,岩手県,二戸市,業種D,0,9
2021-01-01,0,2,不明,岩手県,二戸市,業種A,0,64
2021-01-01,0,0,不明,岩手県,八幡平市,業種J,0,125
2021-01-01,0,1,不明,岩手県,八幡平市,業種J,0,10
2021-01-01,0,2,不明,岩手県,八幡平市,業種G,0,65
2021-01-01,0,0,不明,岩手県,奥州市,業種E,0,118
2021-01-01,0,1,不明,岩手県,奥州市,業種C,0,8
2021-01-01,0,2,不明,岩手県,奥州市,業種G,0,56
2021-01-01,0,0,不明,岩手県,滝沢市,業種J,0,99
2021-01-01,0,1,不明,岩手県,滝沢市,業種J,0,5
2021-01-01,0,2,不明,岩手県,滝沢市,業種C,0,40
2021-01-01,0,0,不明,岩手県,雫石町,業種J,0,131
2021-01-01,0,1,不明,岩手県,雫石町,業種G,0,5
2021-01-01,0,2,不明,岩手県,雫石町,業種D,0,76
2021-01-01,0,0,不明,岩手県,葛巻町,業種J,0,103
2021-01-01,0,1,不明,岩手県,葛巻町,業種A,0,3
2021-01-01,0,2,不明,岩手県,葛巻町,業種I,0,61
2021-01-01,0,0,不明,岩手県,岩手町,業種G,0,132
2021-01-01,0,1,不明,岩手県,岩手町,業種E,0,4
2021-01-01,0,2,不明,岩手県,岩手町,業種A,0,81
2021-01-01,0,0,不明,岩手県,紫波町,業種F,0,103
2021-01-01,0,1,不明,岩手県,紫波町,業種D,0,4
2021-01-01,0,2,不明,岩手県,紫波町,業種C,0,50
2021-01-01,0,0,不明,岩手県,矢巾町,業種B,0,143
2021-01-01,0,1,不明,岩手県,矢巾町,業種J,0,14
2021-01-01,0,2,不明,岩手県,矢巾町,業種F,0,68
2021-01-01,0,0,不明,岩手県,西和賀町,業種I,0,93
2021-01-01,0,1,不明,岩手県,西和賀町,業種I,0,3
2021-01-01,0,2,不明,岩手県,西和賀町,業種J,0,47
2021-01-01,0,0,不明,岩手県,金ケ崎町,業種J,0,188
2021-01-01,0,1,不明,岩手県,金ケ崎町,業種C,0,14
2021-01-01,0,2,不明,岩手県,金ケ崎町,業種J,0,120
2021-01-01,0,0,不明,岩手県,平泉町,業種F,0,115
2021-01-01,0,1,不明,岩手県,平泉町,業種E,0,5
2021-01-01,0,2,不明,岩手県,平泉町,業種E,0,62
2021-01-01,0,0,不明,岩手県,住田町,業種G,0,101
2021-01-01,0,1,不明,岩手県,住田町,業種G,0,7
2021-01-01,0,2,不明,岩手県,住田町,業種G,0,51
2021-01-01,0,0,不明,岩手県,大槌町,業種F,0,88
2021-01-01,0,1,不明,岩手県,大槌町,業種E,0,4
2021-01-01,0,2,不明,岩手県,大槌町,業種B,0,34
2021-01-01,0,0,不明,岩手県,山田町,業種B,0,89
2021-01-01,0,1,不明,岩手県,山田町,業種A,0,4
2021-01-01,0,2,不明,岩手県,山田町,業種D,0,40
2021-01-01,0,0,不明,岩手県,岩泉町,業種A,0,85
2021-01-01,0,1,不明,岩手県,岩泉町,業種C,0,5
2021-01-01,0,2,不明,岩手県,岩泉町,業種A,0,37
2021-01-01,0,0,不明,岩手県,田野畑村,業種J,0,83
2021-01-01,0,1,不明,岩手県,田野畑村,業種F,0,5
2021-01-01,0,2,不明,岩手県,田野畑村,業種H,0,38
2021-01-01,0,0,不明,岩手県,普代村,業種C,0,83
2021-01-01,0,1,不明,岩手県,普代村,業種I,0,4
2021-01-01,0,2,不明,岩手県,普代村,業種H,0,41
2021-01-01,0,0,不明,岩手県,軽米町,業種J,0,153
2021-01-01,0,1,不明,岩手県,軽米町,業種I,0,6
2021-01-01,0,2,不明,岩手県,軽米町,業種D,0,101
2021-01-01,0,0,不明,岩手県,野田村,業種A,0,85
2021-01-01,0,1,不明,岩手県,野田村,業種A,0,5
2021-01-01,0,2,不明,岩手県,野田村,業種D,0,34
2021-01-01,0,0,不明,岩手県,九戸村,業種B,0,87
2021-01-01,0,1,不明,岩手県,九戸村,業種B,0,7
2021-01-01,0,2,不明,岩手県,九戸村,業種D,0,42
2021-01-01,0,0,不明,岩手県,洋野町,業種C,0,91
2021-01-01,0,1,不明,岩手県,洋野町,業種F,0,3
2021-01-01,0,2,不明,岩手県,洋野町,業種I,0,45
2021-01-01,0,0,不明,岩手県,一戸町,業種J,0,148
2021-01-01,0,1,不明,岩手県,一戸町,業種G,0,4
2021-01-01,0,2,不明,岩手県,一戸町,業種B,0,101
2021-01-01,0,0,不明,宮城県,仙台市,業種A,0,205
2021-01-01,0,1,不明,宮城県,仙台市,業種G,0,20
2021-01-01,0,2,不明,宮城県,仙台市,業種D,0,70
2021-01-01,0,0,不明,宮城県,石巻市,業種I,0,136
2021-01-01,0,1,不明,宮城県,石巻市,業種B,0,9
2021-01-01,0,2,不明,宮城県,石巻市,業種J,0,61
2021-01-01,0,0,不明,宮城県,塩竈市,業種C,0,110
2021-01-01,0,1,不明,宮城県,塩竈市,業種A,0,5
2021-01-01,0,2,不明,宮城県,塩竈市,業種A,0,43
2021-01-01,0,0,不明,宮城県,気仙沼市,業種C,0,116
2021-01-01,0,1,不明,宮城県,気仙沼市,業種H,0,6
2021-01-01,0,2,不明,宮城県,気仙沼市,業種A,0,54
2021-01-01,0,0,不明,宮城県,白石市,業種G,0,128
2021-01-01,0,1,不明,宮城県,白石市,業種F,0,9
2021-01-01,0,2,不明,宮城県,白石市,業種J,0,63
2021-01-01,0,0,不明,宮城県,名取市,業種D,0,149
2021-01-01,0,1,不明,宮城県,名取市,業種H,0,9
2021-01-01,0,2,不明,宮城県,名取市,業種F,0,65
2021-01-01,0,0,不明,宮城県,角田市,業種C,0,120
2021-01-01,0,1,不明,宮城県,角田市,業種B,0,9
2021-01-01,0,2,不明,宮城県,角田市,業種A,0,53
2021-01-01,0,0,不明,宮城県,多賀城市,業種B,0,132
2021-01-01,0,1,不明,宮城県,多賀城市,業種E,0,6
2021-01-01,0,2,不明,宮城県,多賀城市,業種F,0,52
2021-01-01,0,0,不明,宮城県,岩沼市,業種C,0,153
2021-01-01,0,1,不明,宮城県,岩沼市,業種D,0,9
2021-01-01,0,2,不明,宮城県,岩沼市,業種G,0,74
2021-01-01,0,0,不明,宮城県,登米市,業種B,0,101
2021-01-01,0,1,不明,宮城県,登米市,業種B,0,5
2021-01-01,0,2,不明,宮城県,登米市,業種A,0,46
2021-01-01,0,0,不明,宮城県,栗原市,業種C,0,114
2021-01-01,0,1,不明,宮城県,栗原市,業種I,0,5
2021-01-01,0,2,不明,宮城県,栗原市,業種H,0,61
2021-01-01,0,0,不明,宮城県,東松島市,業種I,0,97
2021-01-01,0,1,不明,宮城県,東松島市,業種B,0,4
2021-01-01,0,2,不明,宮城県,東松島市,業種G,0,40
2021-01-01,0,0,不明,宮城県,大崎市,業種J,0,125
2021-01-01,0,1,不明,宮城県,大崎市,業種B,0,8
2021-01-01,0,2,不明,宮城県,大崎市,業種I,0,55
2021-01-01,0,0,不明,宮城県,富谷市,業種G,0,119
2021-01-01,0,1,不明,宮城県,富谷市,業種C,0,6
2021-01-01,0,2,不明,宮城県,富谷市,業種H,0,48
2021-01-01,0,0,不明,宮城県,蔵王町,業種J,0,143
2021-01-01,0,1,不明,宮城県,蔵王町,業種G,0,8
2021-01-01,0,2,不明,宮城県,蔵王町,業種H,0,82
2021-01-01,0,0,不明,宮城県,七ヶ宿町,業種G,0,377
2021-01-01,0,1,不明,宮城県,七ヶ宿町,業種J,0,4
2021-01-01,0,2,不明,宮城県,七ヶ宿町,業種I,0,332
2021-01-01,0,0,不明,宮城県,大河原町,業種I,0,126
2021-01-01,0,1,不明,宮城県,大河原町,業種B,0,7
2021-01-01,0,2,不明,宮城県,大河原町,業種G,0,51
2021-01-01,0,0,不明,宮城県,村田町,業種I,0,123
2021-01-01,0,1,不明,宮城県,村田町,業種F,0,7
2021-01-01,0,2,不明,宮城県,村田町,業種I,0,66
2021-01-01,0,0,不明,宮城県,柴田町,業種E,0,117
2021-01-01,0,1,不明,宮城県,柴田町,業種F,0,5
2021-01-01,0,2,不明,宮城県,柴田町,業種J,0,51
2021-01-01,0,0,不明,宮城県,川崎町,業種H,0,106
2021-01-01,0,1,不明,宮城県,川崎町,業種E,0,5
2021-01-01,0,2,不明,宮城県,川崎町,業種I,0,57
2021-01-01,0,0,不明,宮城県,丸森町,業種H,0,98
2021-01-01,0,1,不明,宮城県,丸森町,業種I,0,5
2021-01-01,0,2,不明,宮城県,丸森町,業種D,0,49
2021-01-01,0,0,不明,宮城県,亘理町,業種A,0,115
2021-01-01,0,1,不明,宮城県,亘理町,業種C,0,4
2021-01-01,0,2,不明,宮城県,亘理町,業種D,0,52
2021-01-01,0,0,不明,宮城県,山元町,業種B,0,108
2021-01-01,0,1,不明,宮城県,山元町,業種C,0,5
2021-01-01,0,2,不明,宮城県,山元町,業種B,0,56
2021-01-01,0,0,不明,宮城県,松島町,業種A,0,124
2021-01-01,0,1,不明,宮城県,松島町,業種F,0,3
2021-01-01,0,2,不明,宮城県,松島町,業種A,0,68
2021-01-01,0,0,不明,宮城県,七ヶ浜町,業種F,0,114
2021-01-01,0,1,不明,宮城県,七ヶ浜町,業種I,0,3
2021-01-01,0,2,不明,宮城県,七ヶ浜町,業種F,0,54
2021-01-01,0,0,不明,宮城県,利府町,業種E,0,129
2021-01-01,0,1,不明,宮城県,利府町,業種F,0,6
2021-01-01,0,2,不明,宮城県,利府町,業種C,0,59
2021-01-01,0,0,不明,宮城県,大和町,業種D,0,210
2021-01-01,0,1,不明,宮城県,大和町,業種C,0,33
2021-01-01,0,2,不明,宮城県,大和町,業種D,0,104
2021-01-01,0,0,不明,宮城県,大郷町,業種E,0,160
2021-01-01,0,1,不明,宮城県,大郷町,業種F,0,11
2021-01-01,0,2,不明,宮城県,大郷町,業種A,0,98
2021-01-01,0,0,不明,宮城県,大衡村,業種E,0,266
2021-01-01,0,1,不明,宮城県,大衡村,業種F,0,24
2021-01-01,0,2,不明,宮城県,大衡村,業種G,0,193
2021-01-01,0,0,不明,宮城県,色麻町,業種G,0,113
2021-01-01,0,1,不明,宮城県,色麻町,業種D,0,5
2021-01-01,0,2,不明,宮城県,色麻町,業種A,0,60
2021-01-01,0,0,不明,宮城県,加美町,業種I,0,118
2021-01-01,0,1,不明,宮城県,加美町,業種I,0,5
2021-01-01,0,2,不明,宮城県,加美町,業種E,0,62
2021-01-01,0,0,不明,宮城県,涌谷町,業種D,0,99
2021-01-01,0,1,不明,宮城県,涌谷町,業種H,0,4
2021-01-01,0,2,不明,宮城県,涌谷町,業種A,0,49
2021-01-01,0,0,不明,宮城県,美里町,業種H,0,108
2021-01-01,0,1,不明,宮城県,美里町,業種C,0,5
2021-01-01,0,2,不明,宮城県,美里町,業種I,0,48
2021-01-01,0,0,不明,宮城県,女川町,業種G,0,518
2021-01-01,0,1,不明,宮城県,女川町,業種D,0,14
2021-01-01,0,2,不明,宮城県,女川町,業種H,0,447
2021-01-01,0,0,不明,宮城県,南三陸町,業種G,0,112
2021-01-01,0,1,不明,宮城県,南三陸町,業種A,0,5
2021-01-01,0,2,不明,宮城県,南三陸町,業種E,0,58
2021-01-01,0,0,不明,秋田県,秋田市,業種E,0,141
2021-01-01,0,1,不明,秋田県,秋田市,業種E,0,13
2021-01-01,0,2,不明,秋田県,秋田市,業種F,0,63
2021-01-01,0,0,不明,秋田県,能代市,業種C,0,144
2021-01-01,0,1,不明,秋田県,能代市,業種G,0,9
2021-01-01,0,2,不明,秋田県,能代市,業種B,0,83
2021-01-01,0,0,不明,秋田県,横手市,業種I,0,97
2021-01-01,0,1,不明,秋田県,横手市,業種G,0,7
2021-01-01,0,2,不明,秋田県,横手市,業種B,0,43
2021-01-01,0,0,不明,秋田県,大館市,業種I,0,114
2021-01-01,0,1,不明,秋田県,大館市,業種J,0,9
2021-01-01,0,2,不明,秋田県,大館市,業種I,0,54
2021-01-01,0,0,不明,秋田県,男鹿市,業種H,0,125
2021-01-01,0,1,不明,秋田県,男鹿市,業種J,0,7
2021-01-01,0,2,不明,秋田県,男鹿市,業種D,0,74
2021-01-01,0,0,不明,秋田県,湯沢市,業種C,0,97
2021-01-01,0,1,不明,秋田県,湯沢市,業種F,0,5
2021-01-01,0,2,不明,秋田県,湯沢市,業種D,0,49
